Ano;Mês;Evolução Mensal (AnoMes);Unidade da Federação;Valor Arrecadado (R$)
2002;Setembro;200209;Mato Grosso;41023505,69
2002;Setembro;200209;Goiás;87362477,89
2002;Setembro;200209;Distrito Federal;319977120,8
2002;Setembro;200209;Ignorado;520672385,6
2002;Outubro;200210;Rondônia;16057259,55
2002;Outubro;200210;Acre;7813592,74
2002;Outubro;200210;Amazonas;48867231,9
2002;Outubro;200210;Roraima;6572677,11
2002;Outubro;200210;Pará;60282149,69
2002;Outubro;200210;Amapá;5885856,38
2002;Outubro;200210;Tocantins;14296292,66
2002;Outubro;200210;Maranhão;33549838,05
2002;Outubro;200210;Piauí;16401864,86
2002;Outubro;200210;Ceará;76165956
2002;Outubro;200210;Rio Grande do Norte;32645287,67
2002;Outubro;200210;Paraíba;31261911,69
2002;Outubro;200210;Pernambuco;103639870,4
2002;Outubro;200210;Alagoas;23799331,09
2002;Outubro;200210;Sergipe;25885990,04
2002;Outubro;200210;Bahia;167998406,8
2002;Outubro;200210;Minas Gerais;436793423,7
2002;Outubro;200210;Espírito Santo;86169039,74
2002;Outubro;200210;Rio de Janeiro;673334606,6
2002;Outubro;200210;São Paulo;2466244012
2002;Outubro;200210;Paraná;320337305,9
2002;Outubro;200210;Santa Catarina;219130463,8
2002;Outubro;200210;Rio Grande do Sul;374916046,2
2002;Outubro;200210;Mato Grosso do Sul;37826006,83
2002;Outubro;200210;Mato Grosso;40802102,8
2002;Outubro;200210;Goiás;89933431,65
2002;Outubro;200210;Distrito Federal;265810989,1
2002;Outubro;200210;Ignorado;703778951,5
2002;Novembro;200211;Rondônia;17367653,38
2002;Novembro;200211;Acre;6590751,52
2002;Novembro;200211;Amazonas;53209107,98
2002;Novembro;200211;Roraima;6973594,87
2002;Novembro;200211;Pará;67796561,91
2002;Novembro;200211;Amapá;5417136,73
2002;Novembro;200211;Tocantins;14428819,69
2002;Novembro;200211;Maranhão;35963713,7
2002;Novembro;200211;Piauí;16498921,38
2002;Novembro;200211;Ceará;76387383,27
2002;Novembro;200211;Rio Grande do Norte;35249985,61
2002;Novembro;200211;Paraíba;31284648,46
2002;Novembro;200211;Pernambuco;115778255,2
2002;Novembro;200211;Alagoas;26338741,25
2002;Novembro;200211;Sergipe;28257533,3
2002;Novembro;200211;Bahia;176030125,3
2002;Novembro;200211;Minas Gerais;465011958,8
2002;Novembro;200211;Espírito Santo;94726819,47
2002;Novembro;200211;Rio de Janeiro;734314417,3
2002;Novembro;200211;São Paulo;2613683131
2002;Novembro;200211;Paraná;335545268,9
2002;Novembro;200211;Santa Catarina;236720543,5
2002;Novembro;200211;Rio Grande do Sul;396184106,7
2002;Novembro;200211;Mato Grosso do Sul;39663242,5
2002;Novembro;200211;Mato Grosso;43107744,84
2002;Novembro;200211;Goiás;96519001,44
2002;Novembro;200211;Distrito Federal;261312498,1
2002;Novembro;200211;Ignorado;598499333,8
2002;Dezembro;200212;Rondônia;24740864,95
2002;Dezembro;200212;Acre;9171510,86
2002;Dezembro;200212;Amazonas;83872253,14
2002;Dezembro;200212;Roraima;8350717,33
2002;Dezembro;200212;Pará;92424833,37
2002;Dezembro;200212;Amapá;7830391,92
2002;Dezembro;200212;Tocantins;17755467,33
2002;Dezembro;200212;Maranhão;47848036,51
2002;Dezembro;200212;Piauí;24478541,54
2002;Dezembro;200212;Ceará;120546159,2
2002;Dezembro;200212;Rio Grande do Norte;64665802,25
2002;Dezembro;200212;Paraíba;42517818,35
2002;Dezembro;200212;Pernambuco;166866239,2
2002;Dezembro;200212;Alagoas;37948985,85
2002;Dezembro;200212;Sergipe;40724333,06
2002;Dezembro;200212;Bahia;258509165,1
2002;Dezembro;200212;Minas Gerais;684633533,9
2002;Dezembro;200212;Espírito Santo;133859829,1
2002;Dezembro;200212;Rio de Janeiro;1080393177
2002;Dezembro;200212;São Paulo;4294504616
2002;Dezembro;200212;Paraná;502656616,4
2002;Dezembro;200212;Santa Catarina;357653188,9
2002;Dezembro;200212;Rio Grande do Sul;618505694,9
2002;Dezembro;200212;Mato Grosso do Sul;55327817,47
2002;Dezembro;200212;Mato Grosso;63241981,49
2002;Dezembro;200212;Goiás;133681309,7
2002;Dezembro;200212;Distrito Federal;429934190,3
2002;Dezembro;200212;Ignorado;702847678
2003;Janeiro;200301;Rondônia;17974807,85
2003;Janeiro;200301;Acre;6610551,61
2003;Janeiro;200301;Amazonas;45578092,77
2003;Janeiro;200301;Roraima;9341472,06
2003;Janeiro;200301;Pará;64446573,17
2003;Janeiro;200301;Amapá;6154132,28
2003;Janeiro;200301;Tocantins;17930835,76
2003;Janeiro;200301;Maranhão;32424939,86
2003;Janeiro;200301;Piauí;15226250,46
2003;Janeiro;200301;Ceará;71802014,84
2003;Janeiro;200301;Rio Grande do Norte;40360764,37
2003;Janeiro;200301;Paraíba;27447667,39
2003;Janeiro;200301;Pernambuco;90451076,03
2003;Janeiro;200301;Alagoas;25962983,41
2003;Janeiro;200301;Sergipe;28255525,15
2003;Janeiro;200301;Bahia;146676264,6
2003;Janeiro;200301;Minas Gerais;400119770
2003;Janeiro;200301;Espírito Santo;79709559,31
2003;Janeiro;200301;Rio de Janeiro;647525812,6
2003;Janeiro;200301;São Paulo;2421568663
2003;Janeiro;200301;Paraná;293956150,3
2003;Janeiro;200301;Santa Catarina;208458550,7
2003;Janeiro;200301;Rio Grande do Sul;375879370
2003;Janeiro;200301;Mato Grosso do Sul;33062822,1
2003;Janeiro;200301;Mato Grosso;34594558,1
2003;Janeiro;200301;Goiás;81548438,46
2003;Janeiro;200301;Distrito Federal;248737873,7
2003;Janeiro;200301;Ignorado;479947532,3
2003;Fevereiro;200302;Rondônia;18394041,77
2003;Fevereiro;200302;Acre;7732902,6
2003;Fevereiro;200302;Amazonas;51284136,97
2003;Fevereiro;200302;Roraima;7529270,17
2003;Fevereiro;200302;Pará;75859837,18
2003;Fevereiro;200302;Amapá;5930931,78
2003;Fevereiro;200302;Tocantins;13473042,9
2003;Fevereiro;200302;Maranhão;31661739,72
2003;Fevereiro;200302;Piauí;17447591,77
2003;Fevereiro;200302;Ceará;82741324,95
2003;Fevereiro;200302;Rio Grande do Norte;46575759,64
2003;Fevereiro;200302;Paraíba;33753066,07
2003;Fevereiro;200302;Pernambuco;116088263
2003;Fevereiro;200302;Alagoas;30602050,69
2003;Fevereiro;200302;Sergipe;28623571,45
2003;Fevereiro;200302;Bahia;189859081,8
2003;Fevereiro;200302;Minas Gerais;452226461,3
2003;Fevereiro;200302;Espírito Santo;82183632,05
2003;Fevereiro;200302;Rio de Janeiro;777189280,8
2003;Fevereiro;200302;São Paulo;2667798903
2003;Fevereiro;200302;Paraná;318728586,8
2003;Fevereiro;200302;Santa Catarina;223849234,3
2003;Fevereiro;200302;Rio Grande do Sul;404773364,9
2003;Fevereiro;200302;Mato Grosso do Sul;38307492,41
2003;Fevereiro;200302;Mato Grosso;41060780,19
2003;Fevereiro;200302;Goiás;89582991,6
2003;Fevereiro;200302;Distrito Federal;256129738,7
2003;Fevereiro;200302;Ignorado;484934274,1
2003;Março;200303;Rondônia;18016785,61
2003;Março;200303;Acre;6843805,83
2003;Março;200303;Amazonas;45495252,2
2003;Março;200303;Roraima;6497794,85
2003;Março;200303;Pará;57340296,68
2003;Março;200303;Amapá;6252805,69
2003;Março;200303;Tocantins;13668503,84
2003;Março;200303;Maranhão;29959464,24
2003;Março;200303;Piauí;17696903,69
2003;Março;200303;Ceará;75971236,66
2003;Março;200303;Rio Grande do Norte;41720527,18
2003;Março;200303;Paraíba;32435477,16
2003;Março;200303;Pernambuco;97796017,15
2003;Março;200303;Alagoas;26922493,87
2003;Março;200303;Sergipe;26914978,03
2003;Março;200303;Bahia;149853382,7
2003;Março;200303;Minas Gerais;424626306,5
2003;Março;200303;Espírito Santo;78836832,16
2003;Março;200303;Rio de Janeiro;632210891,5
2003;Março;200303;São Paulo;2496094361
2003;Março;200303;Paraná;307478374,5
2003;Março;200303;Santa Catarina;221989070,2
2003;Março;200303;Rio Grande do Sul;393394396,3
2003;Março;200303;Mato Grosso do Sul;37142926,49
2003;Março;200303;Mato Grosso;38458374,48
2003;Março;200303;Goiás;89597216,92
2003;Março;200303;Distrito Federal;228089774,6
2003;Março;200303;Ignorado;441129755,4
2003;Abril;200304;Rondônia;17331393,94
2003;Abril;200304;Acre;7239314,36
2003;Abril;200304;Amazonas;49725152,9
2003;Abril;200304;Roraima;8604034,72
2003;Abril;200304;Pará;59353872,65
2003;Abril;200304;Amapá;6597317,71
2003;Abril;200304;Tocantins;14433867,6
2003;Abril;200304;Maranhão;30460873,63
2003;Abril;200304;Piauí;16201115,33
2003;Abril;200304;Ceará;76697702,94
2003;Abril;200304;Rio Grande do Norte;43022989,89
2003;Abril;200304;Paraíba;31976603,35
2003;Abril;200304;Pernambuco;101181114
2003;Abril;200304;Alagoas;27457145,84
2003;Abril;200304;Sergipe;28352531,46
2003;Abril;200304;Bahia;159552579,6
2003;Abril;200304;Minas Gerais;430450917,6
2003;Abril;200304;Espírito Santo;84305068,98
2003;Abril;200304;Rio de Janeiro;694665714,9
2003;Abril;200304;São Paulo;2551442519
2003;Abril;200304;Paraná;313948457,2
2003;Abril;200304;Santa Catarina;247564461,5
2003;Abril;200304;Rio Grande do Sul;407483826,7
2003;Abril;200304;Mato Grosso do Sul;38971153,58
2003;Abril;200304;Mato Grosso;44499222,08
2003;Abril;200304;Goiás;104194958,7
2003;Abril;200304;Distrito Federal;232970722
2003;Abril;200304;Ignorado;432327194,5
2003;Maio;200305;Rondônia;18058725,74
2003;Maio;200305;Acre;9370962,31
2003;Maio;200305;Amazonas;52399553,44
2003;Maio;200305;Roraima;8584651,13
2003;Maio;200305;Pará;62526256,1
2003;Maio;200305;Amapá;6566398,54
2003;Maio;200305;Tocantins;15719393,17
2003;Maio;200305;Maranhão;33152094,49
2003;Maio;200305;Piauí;17636422,95
2003;Maio;200305;Ceará;80582349,1
2003;Maio;200305;Rio Grande do Norte;46357054,28
2003;Maio;200305;Paraíba;33677055,25
2003;Maio;200305;Pernambuco;105219385,4
2003;Maio;200305;Alagoas;28044733,28
2003;Maio;200305;Sergipe;31382101,68
2003;Maio;200305;Bahia;169325077,1
2003;Maio;200305;Minas Gerais;473100368,7
2003;Maio;200305;Espírito Santo;93139112,77
2003;Maio;200305;Rio de Janeiro;692177129,4
2003;Maio;200305;São Paulo;2616859151
2003;Maio;200305;Paraná;344162222,4
2003;Maio;200305;Santa Catarina;265500622,4
2003;Maio;200305;Rio Grande do Sul;427411107
2003;Maio;200305;Mato Grosso do Sul;41164575,25
2003;Maio;200305;Mato Grosso;47119386,72
2003;Maio;200305;Goiás;113380630,4
2003;Maio;200305;Distrito Federal;241520288,4
2003;Maio;200305;Ignorado;531491804,6
2003;Junho;200306;Rondônia;18945270,31
2003;Junho;200306;Acre;9510941,48
2003;Junho;200306;Amazonas;55820862,2
2003;Junho;200306;Roraima;8872752,66
2003;Junho;200306;Pará;66916419,31
2003;Junho;200306;Amapá;7143526,06
2003;Junho;200306;Tocantins;15897446,24
2003;Junho;200306;Maranhão;32986085,58
2003;Junho;200306;Piauí;19794356,39
2003;Junho;200306;Ceará;85005377,95
2003;Junho;200306;Rio Grande do Norte;37604423,93
2003;Junho;200306;Paraíba;32984733,57
2003;Junho;200306;Pernambuco;104721961,2
2003;Junho;200306;Alagoas;29054091,74
2003;Junho;200306;Sergipe;30734977,79
2003;Junho;200306;Bahia;183415588
2003;Junho;200306;Minas Gerais;490984979,6
2003;Junho;200306;Espírito Santo;92113756,06
2003;Junho;200306;Rio de Janeiro;739240981,8
2003;Junho;200306;São Paulo;2751770150
2003;Junho;200306;Paraná;352821499,2
2003;Junho;200306;Santa Catarina;252001716,7
2003;Junho;200306;Rio Grande do Sul;455916120,8
2003;Junho;200306;Mato Grosso do Sul;43268570,26
2003;Junho;200306;Mato Grosso;50791745,9
2003;Junho;200306;Goiás;104852467,4
2003;Junho;200306;Distrito Federal;233951087,9
2003;Junho;200306;Ignorado;475629755,2
2003;Julho;200307;Rondônia;20018389,34
2003;Julho;200307;Acre;9442998,85
2003;Julho;200307;Amazonas;52713474,21
2003;Julho;200307;Roraima;8952710,98
2003;Julho;200307;Pará;71155546,68
2003;Julho;200307;Amapá;7250856,34
2003;Julho;200307;Tocantins;18078387,52
2003;Julho;200307;Maranhão;35993295,34
2003;Julho;200307;Piauí;20760890,55
2003;Julho;200307;Ceará;85961880,26
2003;Julho;200307;Rio Grande do Norte;38784891,46
2003;Julho;200307;Paraíba;34309954,96
2003;Julho;200307;Pernambuco;110501051,4
2003;Julho;200307;Alagoas;30195157,39
2003;Julho;200307;Sergipe;29102795,63
2003;Julho;200307;Bahia;182212511,9
2003;Julho;200307;Minas Gerais;486496602,9
2003;Julho;200307;Espírito Santo;94362402,65
2003;Julho;200307;Rio de Janeiro;701762130,5
2003;Julho;200307;São Paulo;2711870267
2003;Julho;200307;Paraná;339952459,5
2003;Julho;200307;Santa Catarina;242132957,4
2003;Julho;200307;Rio Grande do Sul;435988471
2003;Julho;200307;Mato Grosso do Sul;41379888,27
2003;Julho;200307;Mato Grosso;51592486,53
2003;Julho;200307;Goiás;108582186,1
2003;Julho;200307;Distrito Federal;233328088,2
2003;Julho;200307;Ignorado;280814366,7
2003;Agosto;200308;Rondônia;21638779,61
2003;Agosto;200308;Acre;8651928,21
2003;Agosto;200308;Amazonas;56188174,76
2003;Agosto;200308;Roraima;8868828,78
2003;Agosto;200308;Pará;71312346,99
2003;Agosto;200308;Amapá;7236656,27
2003;Agosto;200308;Tocantins;17642487,68
2003;Agosto;200308;Maranhão;34730487,15
2003;Agosto;200308;Piauí;21663047,55
2003;Agosto;200308;Ceará;90361529,43
2003;Agosto;200308;Rio Grande do Norte;41508584,07
2003;Agosto;200308;Paraíba;34830814,54
2003;Agosto;200308;Pernambuco;120472518,7
2003;Agosto;200308;Alagoas;33973100,26
2003;Agosto;200308;Sergipe;35247684,67
2003;Agosto;200308;Bahia;192155310,2
2003;Agosto;200308;Minas Gerais;503505201,7
2003;Agosto;200308;Espírito Santo;95736062,02
2003;Agosto;200308;Rio de Janeiro;772605006,3
2003;Agosto;200308;São Paulo;2883911678
2003;Agosto;200308;Paraná;380152291,4
2003;Agosto;200308;Santa Catarina;261145291,8
2003;Agosto;200308;Rio Grande do Sul;459021453,5
2003;Agosto;200308;Mato Grosso do Sul;45458371,27
2003;Agosto;200308;Mato Grosso;55300659,78
2003;Agosto;200308;Goiás;115863418,4
2003;Agosto;200308;Distrito Federal;260675870,8
2003;Agosto;200308;Ignorado;779540250,4
2003;Setembro;200309;Rondônia;19691513,32
2003;Setembro;200309;Acre;8917840,97
2003;Setembro;200309;Amazonas;56630830,77
2003;Setembro;200309;Roraima;8188599,86
2003;Setembro;200309;Pará;71612116,35
2003;Setembro;200309;Amapá;6293146,78
2003;Setembro;200309;Tocantins;17238974,02
2003;Setembro;200309;Maranhão;34831076,08
2003;Setembro;200309;Piauí;20405481,73
2003;Setembro;200309;Ceará;90613598,32
2003;Setembro;200309;Rio Grande do Norte;41926818,88
2003;Setembro;200309;Paraíba;34991042,93
2003;Setembro;200309;Pernambuco;119291691
2003;Setembro;200309;Alagoas;30221963,68
2003;Setembro;200309;Sergipe;32535227,77
2003;Setembro;200309;Bahia;189743007,8
2003;Setembro;200309;Minas Gerais;502115229,4
2003;Setembro;200309;Espírito Santo;93898877,13
2003;Setembro;200309;Rio de Janeiro;786042066,5
2003;Setembro;200309;São Paulo;2831076679
2003;Setembro;200309;Paraná;361200497,5
2003;Setembro;200309;Santa Catarina;257102370,4
2003;Setembro;200309;Rio Grande do Sul;446642539,1
2003;Setembro;200309;Mato Grosso do Sul;46741498,07
2003;Setembro;200309;Mato Grosso;53119217,39
2003;Setembro;200309;Goiás;119155445
2003;Setembro;200309;Distrito Federal;253203843,5
2003;Setembro;200309;Ignorado;533566972,4
2003;Outubro;200310;Rondônia;19996048,67
2003;Outubro;200310;Acre;8811199,75
2003;Outubro;200310;Amazonas;59975675,15
2003;Outubro;200310;Roraima;8361451,3
2003;Outubro;200310;Pará;72804360,22
2003;Outubro;200310;Amapá;6791637,94
2003;Outubro;200310;Tocantins;17713792,67
2003;Outubro;200310;Maranhão;33527161,99
2003;Outubro;200310;Piauí;22171413,71
2003;Outubro;200310;Ceará;94316191,01
2003;Outubro;200310;Rio Grande do Norte;41474215,13
2003;Outubro;200310;Paraíba;35597138,68
2003;Outubro;200310;Pernambuco;119088140,5
2003;Outubro;200310;Alagoas;31558533,11
2003;Outubro;200310;Sergipe;32142910,91
2003;Outubro;200310;Bahia;204532799,4
2003;Outubro;200310;Minas Gerais;516077091,5
2003;Outubro;200310;Espírito Santo;102299390,5
2003;Outubro;200310;Rio de Janeiro;855504588,5
2003;Outubro;200310;São Paulo;2838000265
2003;Outubro;200310;Paraná;375439191,4
2003;Outubro;200310;Santa Catarina;270219067,6
2003;Outubro;200310;Rio Grande do Sul;452779515,1
2003;Outubro;200310;Mato Grosso do Sul;49463710,64
2003;Outubro;200310;Mato Grosso;56098820,09
2003;Outubro;200310;Goiás;116908191,9
2003;Outubro;200310;Distrito Federal;246470507,8
2003;Outubro;200310;Ignorado;540134656,3
2003;Novembro;200311;Rondônia;19652273,23
2003;Novembro;200311;Acre;8534925,39
2003;Novembro;200311;Amazonas;60097917
2003;Novembro;200311;Roraima;8738090,6
2003;Novembro;200311;Pará;74876250,9
2003;Novembro;200311;Amapá;8050788,36
2003;Novembro;200311;Tocantins;17346560
2003;Novembro;200311;Maranhão;34614996,64
2003;Novembro;200311;Piauí;21951115,76
2003;Novembro;200311;Ceará;91685260,03
2003;Novembro;200311;Rio Grande do Norte;42154634,03
2003;Novembro;200311;Paraíba;34962348,26
2003;Novembro;200311;Pernambuco;122353888,1
2003;Novembro;200311;Alagoas;32637373,79
2003;Novembro;200311;Sergipe;34566483,96
2003;Novembro;200311;Bahia;195328931,7
2003;Novembro;200311;Minas Gerais;509609891,2
2003;Novembro;200311;Espírito Santo;100813533,2
2003;Novembro;200311;Rio de Janeiro;794713123,8
2003;Novembro;200311;São Paulo;2933587454
2003;Novembro;200311;Paraná;393776784,1
2003;Novembro;200311;Santa Catarina;267472989,5
2003;Novembro;200311;Rio Grande do Sul;467287203,9
2003;Novembro;200311;Mato Grosso do Sul;48575511,46
2003;Novembro;200311;Mato Grosso;56730235,24
2003;Novembro;200311;Goiás;123315688,1
2003;Novembro;200311;Distrito Federal;252576693,8
2003;Novembro;200311;Ignorado;604740850,5
2003;Dezembro;200312;Rondônia;30862248,49
2003;Dezembro;200312;Acre;12888168,16
2003;Dezembro;200312;Amazonas;102621998,9
2003;Dezembro;200312;Roraima;11024328,73
2003;Dezembro;200312;Pará;127040361,8
2003;Dezembro;200312;Amapá;12471206,94
2003;Dezembro;200312;Tocantins;29139761,75
2003;Dezembro;200312;Maranhão;50312580,36
2003;Dezembro;200312;Piauí;35271392,77
2003;Dezembro;200312;Ceará;158373267,5
2003;Dezembro;200312;Rio Grande do Norte;71081035,05
2003;Dezembro;200312;Paraíba;52613765,99
2003;Dezembro;200312;Pernambuco;203368900,6
2003;Dezembro;200312;Alagoas;51083043,29
2003;Dezembro;200312;Sergipe;51983310,04
2003;Dezembro;200312;Bahia;345979396,7
2003;Dezembro;200312;Minas Gerais;869936312,1
2003;Dezembro;200312;Espírito Santo;165656265,7
2003;Dezembro;200312;Rio de Janeiro;1405736561
2003;Dezembro;200312;São Paulo;5234661860
2003;Dezembro;200312;Paraná;648683876,8
2003;Dezembro;200312;Santa Catarina;468327898,3
2003;Dezembro;200312;Rio Grande do Sul;786539331,8
2003;Dezembro;200312;Mato Grosso do Sul;76828130,06
2003;Dezembro;200312;Mato Grosso;87302598,74
2003;Dezembro;200312;Goiás;186507981
2003;Dezembro;200312;Distrito Federal;516820933,2
2003;Dezembro;200312;Ignorado;876455195
2004;Janeiro;200401;Rondônia;17918875,85
2004;Fevereiro;200402;Rondônia;21766823,52
2004;Março;200403;Rondônia;21732875,56
2004;Abril;200404;Rondônia;22021214,04
2004;Maio;200405;Rondônia;20714444,97
2004;Junho;200406;Rondônia;21138823,45
2004;Janeiro;200401;Acre;8290219,11
2004;Fevereiro;200402;Acre;9869960,36
2004;Março;200403;Acre;8709614,97
2004;Abril;200404;Acre;9085137,56
2004;Maio;200405;Acre;9976890,47
2004;Junho;200406;Acre;8835149,2
2004;Janeiro;200401;Amazonas;51631726,39
2004;Fevereiro;200402;Amazonas;64667459,89
2004;Março;200403;Amazonas;61692323,01
2004;Abril;200404;Amazonas;59692078,12
2004;Maio;200405;Amazonas;65756824,23
2004;Junho;200406;Amazonas;65244780,32
2004;Janeiro;200401;Roraima;12549392,17
2004;Fevereiro;200402;Roraima;7929895,32
2004;Março;200403;Roraima;7590417,21
2004;Abril;200404;Roraima;8707820,52
2004;Maio;200405;Roraima;8100548,91
2004;Junho;200406;Roraima;6584440,07
2004;Janeiro;200401;Pará;66723719,03
2004;Fevereiro;200402;Pará;76979105,72
2004;Março;200403;Pará;77380701,8
2004;Abril;200404;Pará;70745324,5
2004;Maio;200405;Pará;80528583,32
2004;Junho;200406;Pará;80335161,81
2004;Janeiro;200401;Amapá;7606137,1
2004;Fevereiro;200402;Amapá;6783293,66
2004;Março;200403;Amapá;8846074,08
2004;Abril;200404;Amapá;8637707,94
2004;Maio;200405;Amapá;9747980,36
2004;Junho;200406;Amapá;9045664,71
2004;Janeiro;200401;Tocantins;17542076,25
2004;Fevereiro;200402;Tocantins;18834276,27
2004;Março;200403;Tocantins;18788763,38
2004;Abril;200404;Tocantins;19547515,9
2004;Maio;200405;Tocantins;19140046,16
2004;Junho;200406;Tocantins;20469893,14
2004;Janeiro;200401;Maranhão;36328018,08
2004;Fevereiro;200402;Maranhão;33053669,74
2004;Março;200403;Maranhão;36662910,51
2004;Abril;200404;Maranhão;34931568,69
2004;Maio;200405;Maranhão;34688571,95
2004;Junho;200406;Maranhão;35919297,67
2004;Janeiro;200401;Piauí;19419715,14
2004;Fevereiro;200402;Piauí;22562746,34
2004;Março;200403;Piauí;25942071,47
2004;Abril;200404;Piauí;22188057,33
2004;Maio;200405;Piauí;24208955,16
2004;Junho;200406;Piauí;24409632,5
2004;Janeiro;200401;Ceará;86370273,7
2004;Fevereiro;200402;Ceará;99352056,73
2004;Março;200403;Ceará;98534465,45
2004;Abril;200404;Ceará;98325892,59
2004;Maio;200405;Ceará;100451706,4
2004;Junho;200406;Ceará;101146693,1
2004;Janeiro;200401;Rio Grande do Norte;37029043,82
2004;Fevereiro;200402;Rio Grande do Norte;43689817,37
2004;Março;200403;Rio Grande do Norte;49358951,29
2004;Abril;200404;Rio Grande do Norte;42757844,66
2004;Maio;200405;Rio Grande do Norte;44899293,77
2004;Junho;200406;Rio Grande do Norte;46879150,47
2004;Janeiro;200401;Paraíba;30636958,66
2004;Fevereiro;200402;Paraíba;36370191,9
2004;Março;200403;Paraíba;37981277,42
2004;Abril;200404;Paraíba;33628008,21
2004;Maio;200405;Paraíba;35256918,26
2004;Junho;200406;Paraíba;35612853,77
2004;Janeiro;200401;Pernambuco;103492296,5
2004;Fevereiro;200402;Pernambuco;125399207,6
2004;Março;200403;Pernambuco;125821526,4
2004;Abril;200404;Pernambuco;121671756,2
2004;Maio;200405;Pernambuco;122739410,6
2004;Junho;200406;Pernambuco;126610042
2004;Janeiro;200401;Alagoas;29662314,67
2004;Fevereiro;200402;Alagoas;34793458,23
2004;Março;200403;Alagoas;34306154,81
2004;Abril;200404;Alagoas;32119760
2004;Maio;200405;Alagoas;32580602,96
2004;Junho;200406;Alagoas;32314946,81
2004;Janeiro;200401;Sergipe;31212219,94
2004;Fevereiro;200402;Sergipe;36865948,92
2004;Março;200403;Sergipe;36289685,77
2004;Abril;200404;Sergipe;36351693,83
2004;Maio;200405;Sergipe;33632854,33
2004;Junho;200406;Sergipe;34848098,68
2004;Janeiro;200401;Bahia;178275348,6
2004;Fevereiro;200402;Bahia;213561017,4
2004;Março;200403;Bahia;216398213,7
2004;Abril;200404;Bahia;204332196,5
2004;Maio;200405;Bahia;209998925,6
2004;Junho;200406;Bahia;208140255,8
2004;Janeiro;200401;Minas Gerais;449649125,2
2004;Fevereiro;200402;Minas Gerais;549030445,6
2004;Março;200403;Minas Gerais;541090301,2
2004;Abril;200404;Minas Gerais;525853971,9
2004;Maio;200405;Minas Gerais;546341736,3
2004;Junho;200406;Minas Gerais;576420541,7
2004;Janeiro;200401;Espírito Santo;88336411,8
2004;Fevereiro;200402;Espírito Santo;100599403,7
2004;Março;200403;Espírito Santo;104846682,7
2004;Abril;200404;Espírito Santo;97808305,91
2004;Maio;200405;Espírito Santo;110113662,6
2004;Junho;200406;Espírito Santo;117078911,4
2004;Janeiro;200401;Rio de Janeiro;703290534,8
2004;Fevereiro;200402;Rio de Janeiro;840604565,3
2004;Março;200403;Rio de Janeiro;860242387,3
2004;Abril;200404;Rio de Janeiro;799796517,5
2004;Maio;200405;Rio de Janeiro;811592961,7
2004;Junho;200406;Rio de Janeiro;850680141
2004;Janeiro;200401;São Paulo;2677104555
2004;Fevereiro;200402;São Paulo;3071942046
2004;Março;200403;São Paulo;3057892659
2004;Abril;200404;São Paulo;3051782914
2004;Maio;200405;São Paulo;3142595174
2004;Junho;200406;São Paulo;3160580072
2004;Janeiro;200401;Paraná;324987179,4
2004;Fevereiro;200402;Paraná;383371800,2
2004;Março;200403;Paraná;393436096,4
2004;Abril;200404;Paraná;401541177,3
2004;Maio;200405;Paraná;408101564
2004;Junho;200406;Paraná;414649786,5
2004;Janeiro;200401;Santa Catarina;242262987,1
2004;Fevereiro;200402;Santa Catarina;271164118,8
2004;Março;200403;Santa Catarina;279144675,4
2004;Abril;200404;Santa Catarina;308420804,5
2004;Maio;200405;Santa Catarina;319984694,7
2004;Junho;200406;Santa Catarina;308405069,5
2004;Janeiro;200401;Rio Grande do Sul;443981232,5
2004;Fevereiro;200402;Rio Grande do Sul;474813818,7
2004;Março;200403;Rio Grande do Sul;496429035,1
2004;Abril;200404;Rio Grande do Sul;503848442,5
2004;Maio;200405;Rio Grande do Sul;519054088,4
2004;Junho;200406;Rio Grande do Sul;535076363,1
2004;Janeiro;200401;Mato Grosso do Sul;40655556,63
2004;Fevereiro;200402;Mato Grosso do Sul;46347403,87
2004;Março;200403;Mato Grosso do Sul;48065641,77
2004;Abril;200404;Mato Grosso do Sul;49211146,32
2004;Maio;200405;Mato Grosso do Sul;51467119,86
2004;Junho;200406;Mato Grosso do Sul;53021055,11
2004;Janeiro;200401;Mato Grosso;47927176,61
2004;Fevereiro;200402;Mato Grosso;50266180,6
2004;Março;200403;Mato Grosso;55784554,24
2004;Abril;200404;Mato Grosso;58185955,95
2004;Maio;200405;Mato Grosso;65003353,66
2004;Junho;200406;Mato Grosso;65385618,14
2004;Janeiro;200401;Goiás;100235260,5
2004;Fevereiro;200402;Goiás;114660243,7
2004;Março;200403;Goiás;131516838,6
2004;Abril;200404;Goiás;140372430,6
2004;Maio;200405;Goiás;133325826,8
2004;Junho;200406;Goiás;132256609,8
2004;Janeiro;200401;Distrito Federal;263397910,5
2004;Fevereiro;200402;Distrito Federal;290014735,2
2004;Março;200403;Distrito Federal;284391643,9
2004;Abril;200404;Distrito Federal;275627643,3
2004;Maio;200405;Distrito Federal;274484498,6
2004;Junho;200406;Distrito Federal;277595612,4
2004;Janeiro;200401;Ignorado;249527086,2
2004;Fevereiro;200402;Ignorado;943294093,7
2004;Março;200403;Ignorado;526733437,6
2004;Abril;200404;Ignorado;364551338,7
2004;Maio;200405;Ignorado;876290070,1
2004;Junho;200406;Ignorado;448093002,1
2004;Julho;200407;Rondônia;21565471,62
2004;Agosto;200408;Rondônia;21528134,56
